0,1,2,3,4,5,weeksToHouse
2,32,5,4,1,1,1352.4469618671533
2,30,5,3,1,1,1162.7869373399576
1,30,1,1,1,1,330.5809397463978
2,42,4,5,1,1,1387.5793161694387
2,33,1,3,1,1,442.7924289636867
1,66,3,1,1,1,822.3245225681063
2,23,1,2,1,1,225.02652099466218
1,32,4,3,1,1,1250.7751789405493
2,35,3,5,1,1,1180.353114491099
2,70,4,3,1,1,1120.682800882363
1,27,1,5,1,1,1050.5754481226654
1,37,1,2,1,1,537.8071414247365
2,36,4,2,2,1,402.86222349057596
2,60,4,4,1,1,1268.1840002468152
1,20,1,5,1,1,1025.9828001110652
2,41,3,5,1,1,1201.4325270724707
2,27,4,1,1,1,604.3465700490558
2,33,5,2,2,1,574.9560708666293
1,42,3,2,2,1,504.90340681208215
1,28,1,1,1,1,323.55446888594054
1,57,2,5,1,1,1338.6060646962633
2,40,5,2,2,1,599.5487188782296
2,80,5,1,1,1,973.1816015179115
1,25,3,1,2,1,262.5448508314573
1,25,5,3,1,1,1408.8160845956882
1,27,2,4,1,1,1050.5754481226663
1,82,2,4,1,1,1243.8033967852402
2,33,4,5,2,1,940.2231782001052
1,38,5,2,1,1,1271.854591521922
2,32,1,1,1,1,74.01208619998135
1,37,1,5,1,1,1085.7078024249518
2,25,3,1,1,1,414.68654552185933
2,31,2,4,1,1,801.033065436707
2,23,3,4,1,1,955.5607356616172
1,66,5,4,1,1,1735.4922909018
2,28,2,5,1,1,973.1269128127595
2,21,4,5,1,1,1313.8013721346379
2,27,4,2,1,1,786.9801237157941
2,23,4,2,1,1,772.9271819948797
1,32,4,3,1,1,1250.7751789405493
2,31,5,1,1,1,801.0330654367094
1,43,1,1,1,1,376.2530003393698
1,22,2,2,1,1,667.7421636380465
1,20,3,3,1,1,1025.9828001110668
1,42,1,1,1,1,372.7397649091412
2,31,4,3,1,1,983.6666191034469
1,43,2,4,1,1,1106.787215006324
1,38,4,1,1,1,906.5874841884443
1,27,4,1,1,1,867.9418944559294
1,70,5,4,1,1,1749.5452326227141
2,65,3,2,1,1,737.8495163977423
2,30,3,4,1,1,980.1533836732175
1,50,3,2,2,1,533.0092902539111
2,63,2,1,2,1,-50.181080893468106
1,32,2,2,1,1,702.8745179403326
1,38,2,2,1,1,723.9539305217043
1,30,3,5,1,1,1426.3822617468295
1,40,2,3,2,1,497.8769359516241
2,32,3,1,1,1,439.27919353345965
2,40,1,2,1,1,284.7515233085486
2,32,5,5,1,1,1535.0805155338917
2,37,2,2,1,1,456.84537068460196
1,36,1,2,1,1,534.2939059945079
2,55,1,3,1,1,520.0836084287162
2,31,4,5,1,1,1348.9337264369237
1,52,1,5,2,1,722.6693147811053
2,43,3,1,1,1,477.9247832659744
1,38,3,5,1,1,1454.4881451886586
1,38,3,2,1,1,906.5874841884435
1,20,3,2,1,1,843.3492464443283
2,28,5,4,2,1,922.6570010489629
2,38,5,4,1,1,1373.526374448525
1,32,4,3,1,1,1250.7751789405493
2,27,3,2,1,1,604.3465700490549
2,36,4,2,1,1,818.5992425878517
2,56,3,3,1,1,888.8639511924231
1,37,1,3,1,1,720.4406950914748
1,28,5,5,2,1,1368.885879122575
2,27,1,4,1,1,604.3465700490534
1,66,4,4,2,1,1137.121718137785
2,40,4,3,1,1,1015.2857379755045
1,25,1,2,2,1,79.91129716471733
1,35,1,5,1,1,1078.6813315644945
2,68,3,2,1,1,748.3892226884282
1,35,1,5,1,1,1078.6813315644945
2,27,5,1,1,1,786.980123715795
1,26,2,3,1,1,864.4286590256992
2,31,2,5,1,1,983.6666191034454
2,35,3,4,1,1,997.7195608243607
2,33,3,2,1,1,625.4259826304267
2,26,1,2,2,1,-180.17079181192776
1,22,4,5,1,1,1580.9099319717402
2,50,4,5,1,1,1415.6851996112678
2,22,5,3,1,1,1134.6810538981285
2,40,3,4,1,1,1015.2857379755037
1,61,1,4,1,1,987.3918990837001
1,43,5,1,1,1,1106.7872150063265
2,40,3,1,2,1,51.64805787801282
1,32,4,2,2,1,652.4046061765353
1,30,2,3,1,1,878.4816007466137
1,35,4,4,1,1,1443.9484388979736
2,28,3,4,1,1,973.1269128127603
2,72,1,1,1,1,214.54150340912594
2,57,1,5,2,1,476.6401675253745
1,61,1,4,1,1,987.3918990837001
2,67,3,5,1,1,1292.7766482584148
2,35,5,1,1,1,815.0860071576238
1,32,4,4,1,1,1433.4087326072877
1,72,1,5,1,1,1208.671042482953
1,37,1,4,1,1,903.0742487582132
2,30,4,1,1,1,614.8862763397416
1,41,3,2,1,1,917.1271904791292
2,32,1,4,1,1,621.9127472001965
1,52,1,1,1,1,407.8721192114274
1,21,4,1,1,1,846.8624818745578
2,50,4,3,1,1,1050.4180922777905
2,30,2,4,1,1,797.5198300064784
2,27,4,3,1,1,969.6136773825325
2,86,4,1,1,1,811.627460432544
2,32,1,5,1,1,804.5463008669349
2,43,4,5,1,1,1391.0925515996673
2,37,4,1,1,1,639.4789243513419
2,42,4,3,1,1,1022.3122088359617
1,53,4,3,1,1,1324.55312297535
2,27,1,1,1,1,56.445909048838246
2,30,4,3,1,1,980.1533836732183
2,35,5,1,1,1,815.0860071576238
2,27,5,3,2,1,736.5102119519959
2,51,1,2,1,1,323.39711304106345
2,30,2,2,1,1,432.25272267300164
1,38,3,5,1,1,1454.4881451886586
2,35,1,4,2,1,216.71543439360664
1,36,1,1,1,1,351.6603523277695
1,36,2,3,1,1,899.5610133279853
2,36,5,1,2,1,402.86222349057675
2,33,3,2,1,1,625.4259826304267
2,51,1,2,1,1,323.39711304106345
1,32,1,1,2,1,-78.12960849042065
2,26,1,1,2,1,-362.80434547866605
2,31,1,3,1,1,435.7659581032294
2,27,1,1,1,1,56.445909048838246
2,22,1,2,2,1,-194.22373353284218
2,21,2,2,1,1,400.63360380094406
2,52,5,4,1,1,1422.7116704717255
1,80,1,1,1,1,506.24271125782855
1,52,3,3,1,1,1138.4063338783824
1,41,5,5,1,1,1830.2949588128226
1,35,1,1,1,1,348.14711689754085
2,28,5,2,2,1,557.3898937154862
2,36,4,4,1,1,1183.8663499213285
1,28,4,5,2,1,1186.252325455836
1,40,4,3,1,1,1278.8810623823783
1,38,4,5,1,1,1637.1216988553979
1,51,3,5,1,1,1500.1602057816308
1,32,3,2,1,2,885.5080716070717
2,28,4,1,1,1,607.8598054792844
2,43,3,1,2,1,62.18776416869866
2,57,2,2,1,1,527.1100792891741
2,36,4,3,1,1,1001.23279625459
2,77,4,5,1,1,1510.5425562274404
2,28,2,2,1,1,425.2262518125444
1,27,5,4,2,1,1182.739090025608
2,42,5,3,1,1,1204.9457625027007
1,35,2,1,1,1,530.78067056428
2,32,4,2,1,1,804.5463008669373
2,32,5,4,1,1,1352.4469618671533
2,22,1,3,1,1,404.14683923117195
1,51,1,2,2,1,171.25541835066144
1,30,3,4,1,1,1243.748708080091
2,33,5,3,1,1,1173.3266436306435
2,32,5,5,1,1,1535.0805155338917
2,31,4,2,1,1,801.0330654367086
1,33,5,1,1,1,1071.6548607040404
2,21,3,1,1,1,400.63360380094485
1,22,4,1,1,1,850.3757173047863
2,58,3,2,1,1,713.256868386142
1,58,1,1,2,1,13.214512695523354
2,20,4,3,1,1,945.0210293709322
1,82,2,5,1,1,1426.4369504519786
1,23,2,4,1,1,1036.5225064017518
1,40,4,3,2,1,863.1440432851025
1,72,3,1,1,1,843.4039351494779
1,23,4,3,2,1,803.419040971216
2,31,4,1,1,1,618.3995117699702
2,28,2,4,1,1,790.4933591460211
1,25,5,1,1,1,1043.5489772622113
2,35,1,1,2,1,-331.1852266066086
1,40,5,3,1,1,1461.5146160491176
1,37,5,3,1,1,1450.9749097584317
1,82,4,5,1,1,1791.7040577854568
2,35,3,5,1,1,1180.353114491099
2,35,1,1,1,1,84.55179249066714
2,32,5,2,1,1,987.1798545336763
1,57,3,1,1,1,790.7054036960487
1,80,4,3,1,1,1419.4104795915227
2,31,5,4,1,1,1348.9337264369246
1,30,2,3,1,1,878.4816007466137
1,37,1,4,1,1,903.0742487582132
2,36,2,2,1,1,453.3321352543733
2,30,1,4,1,1,614.8862763397392
2,20,5,2,1,1,945.021029370933
2,66,1,4,1,1,741.3627518279694
2,38,2,4,1,1,825.6257134483072
1,25,4,4,1,1,1408.8160845956872
2,27,3,4,1,1,969.6136773825317
2,78,4,1,1,1,783.5215769907152
2,26,4,5,1,1,1331.3675492857806
1,82,2,2,1,1,878.5362894517633
2,28,1,2,1,1,242.59269814580523
2,66,2,3,1,1,741.3627518279701
1,68,1,2,1,1,646.7174397618236
2,38,4,3,1,1,1008.2592671150472
1,57,3,5,1,1,1521.2396183630021
1,21,2,5,1,1,1212.129589208033
1,30,3,3,1,1,1061.1151544133527
2,38,1,4,1,1,642.9921597815681
1,73,2,3,1,1,1029.5507242464441
2,26,5,2,1,1,966.1004419523048
1,27,3,2,1,1,867.9418944559286
1,58,1,2,1,1,611.5850854595374
2,38,5,2,1,1,1008.2592671150481
1,32,2,5,1,1,1250.775178940548
1,40,5,1,1,1,1096.2475087156408
2,50,5,3,1,1,1233.0516459445298
2,20,1,5,1,1,762.3874757041915
1,20,3,4,1,1,1208.6163537778052
2,42,3,4,1,1,1022.3122088359609
1,28,4,1,2,1,455.7181107888823
2,28,2,5,1,1,973.1269128127595
1,26,5,3,1,1,1412.3293200259168
2,41,3,1,1,1,470.8983124055171
1,23,4,1,1,1,853.888952735015
1,37,2,4,1,1,1085.7078024249522
1,38,5,4,1,1,1637.1216988553988
1,67,1,2,1,1,643.204204331595
1,52,1,4,1,1,955.7727802116425
2,83,4,5,1,1,1531.6219688088117
1,28,4,4,2,1,1003.6187717890975
2,33,4,2,1,1,808.0595362971659
1,22,5,5,1,1,1763.543485638479
2,55,3,3,1,2,885.3507157621945
1,51,1,3,1,1,769.6259911146755
2,32,2,2,1,1,439.27919353345885
2,51,4,1,2,1,272.9272012772668
1,65,2,2,1,1,818.8112871378768
2,26,3,4,2,1,550.3634228550274
2,36,2,2,1,1,453.3321352543733
2,73,2,5,1,1,1131.2225071730472
1,53,5,4,1,1,1689.8202303088278
1,57,1,3,1,1,790.7054036960471
1,30,2,5,1,1,1243.7487080800906
1,38,5,1,1,1,1089.2210378551836
2,36,1,2,1,1,270.6985815876342
2,55,1,5,1,1,885.350715762193
1,77,5,2,1,1,1408.8707733008378
1,42,2,1,1,1,555.3733185758804
1,52,1,2,1,1,590.5056728781658
1,26,5,5,1,1,1777.5964273593936
1,40,1,1,1,1,365.7132940486839
1,31,3,1,2,1,283.624263412829
1,35,1,4,1,1,896.0477778977561
2,25,4,1,2,1,181.5830800913228
1,37,3,5,2,2,1035.2378906611543
2,28,1,3,1,1,425.22625181254364
1,32,5,4,1,1,1616.042286274027
1,21,2,4,2,1,613.7590164440189
1,83,5,3,1,1,1612.583739548948
2,33,1,5,1,1,808.0595362971635
2,26,1,3,1,1,418.19978095208637
2,52,5,5,2,1,1189.6082050411883
1,31,1,1,1,1,334.09417517662644
2,26,3,5,1,1,1148.7339956190417
1,55,2,2,1,1,783.6789328355907
2,77,2,1,1,1,414.7412342270082
1,40,1,4,1,1,913.6139550488991
2,38,2,5,2,1,592.5222480177699
1,43,3,3,1,1,1106.787215006325
1,52,1,3,1,1,773.1392265449041
1,32,2,4,2,1,652.4046061765337
2,55,1,3,1,1,520.0836084287162
1,23,5,3,1,1,1401.789613735231
2,26,5,3,1,1,1148.733995619043
1,58,3,2,1,1,976.8521927930157
2,68,3,1,1,1,565.7556690216898
2,31,4,2,1,1,801.0330654367086
2,30,1,2,1,1,249.6191690062625
1,61,2,4,1,1,1170.0254527504394
1,56,2,5,1,1,1335.0928292660346
1,27,2,2,2,1,269.5713216919137
1,57,1,1,1,1,425.43829636257044
2,22,3,5,1,1,1134.6810538981272
2,26,4,5,2,1,915.630530188505
1,50,3,4,1,1,1314.0134166846638
1,36,5,3,1,1,1447.4616743282031
2,53,2,2,1,1,513.0571375682598
2,26,2,1,1,1,235.56622728534882
2,67,5,3,1,1,1292.7766482584161
2,26,1,5,1,1,783.4668882855632
2,75,3,1,1,1,590.3483170332901
2,50,5,1,1,1,867.7845386110531
1,26,5,4,1,1,1594.9628736926552
1,43,3,3,1,1,1106.787215006325
2,53,1,4,1,1,695.6906912349974
1,27,3,5,2,1,1000.1055363588682
2,51,3,5,1,1,1236.564881374757
1,35,5,4,1,1,1626.581992564713
2,50,1,5,1,1,867.78453861105
2,31,3,1,2,1,20.028939005955294
2,37,5,2,1,1,1004.7460316848195
2,37,3,3,1,1,822.1124780180794
1,35,5,4,1,1,1626.581992564713
2,28,5,3,1,1,1155.7604664795003
1,27,1,1,1,1,320.0412334557119
2,37,3,2,1,1,639.4789243513411
1,28,4,5,1,1,1601.9893445531116
2,41,5,3,1,1,1201.432527072472
1,43,4,4,2,1,1056.3173032425268
2,35,3,2,1,1,632.4524534908838
2,25,1,4,1,1,597.3200991885961
1,42,2,1,1,1,555.3733185758804
1,33,4,3,1,1,1254.288414370778
2,31,2,1,1,1,253.13240443649187
1,35,3,3,1,1,1078.6813315644958
2,30,3,3,1,1,797.5198300064791
2,31,2,3,1,1,618.3995117699685
2,25,4,5,1,1,1327.854313855552
1,42,5,5,2,1,1418.0711751457757
1,36,1,3,2,1,301.19044056397047
1,42,4,2,2,1,687.5369604788214
2,25,3,3,1,1,779.953652855336
1,73,5,1,1,1,1212.1842779131848
2,21,2,4,1,1,765.9007111344209
1,32,3,4,2,1,835.0381598432728
2,36,1,5,2,1,402.8622234905737
1,42,5,2,1,1,1285.9075332428365
2,38,5,2,1,1,1008.2592671150481
2,31,2,5,1,1,983.6666191034454
1,30,1,2,1,1,513.2144934131362
1,27,1,5,1,1,1050.5754481226654
2,62,5,5,1,1,1640.4775784407502
1,23,1,5,1,1,1036.522506401751
1,53,4,3,1,1,1324.55312297535
1,40,3,2,2,1,497.8769359516249
2,22,5,4,1,1,1317.314607564867
1,72,2,5,1,1,1391.3045961496923
2,31,1,2,1,1,253.13240443649107
2,66,1,1,1,1,193.46209082775425
2,31,3,5,1,1,1166.3001727701844
2,43,1,3,1,1,477.9247832659728
1,38,2,2,2,1,308.21691142442853
1,87,1,5,1,1,1261.3695739363825
2,65,1,5,1,1,920.4830700644791
1,27,4,5,1,1,1598.476109122883
2,83,1,3,1,1,618.4542004751174
2,21,2,2,1,1,400.63360380094406
1,30,5,4,1,1,1609.0158154135697
1,28,2,2,2,1,273.0845571221423
2,32,2,1,1,1,256.6456398667205
1,50,5,5,1,1,1861.9140776848803
2,56,2,4,1,1,888.8639511924224
2,81,2,1,2,1,13.057156850646834
1,30,5,3,1,1,1426.3822617468313
2,26,4,4,1,1,1148.7339956190422
2,33,4,1,2,1,209.6889635331517
1,31,4,2,2,1,648.8913707463066
1,33,5,5,1,1,1802.189075370994
2,28,3,4,1,1,973.1269128127603
1,53,1,1,2,1,-4.351664455619812
2,30,4,4,1,1,1162.7869373399567
2,38,4,2,1,1,825.6257134483088
1,55,1,2,1,1,601.0453791688516
1,38,2,4,1,1,1089.2210378551808
2,27,1,3,1,1,421.713016382315
2,21,4,2,1,1,765.9007111344224
1,82,4,5,1,1,1791.7040577854568
1,58,3,1,1,1,794.2186391262774
2,36,4,3,1,1,1001.23279625459
2,23,3,4,1,1,955.5607356616172
1,51,5,4,1,1,1682.7937594483706
2,58,5,1,1,2,895.8904220528821
1,75,2,4,1,1,1219.2107487736398
2,30,4,4,1,1,1162.7869373399567
2,43,4,5,2,1,975.3555325023915
1,75,3,1,2,1,438.20662234288807
1,56,5,5,2,1,1467.2564711689763
2,20,2,2,1,1,397.1203683707155
2,25,2,4,2,1,364.2166337580595
1,60,2,2,2,1,385.5080908894581
1,26,5,1,1,1,1047.06221269244
2,33,4,1,2,1,209.6889635331517
2,73,1,5,1,1,948.5889535063081
1,75,2,5,1,1,1401.8443024403782
1,41,4,3,1,1,1282.394297812607
1,26,1,1,1,1,316.5279980254834
2,31,5,4,1,1,1348.9337264369246
2,35,2,5,1,1,997.71956082436
2,51,4,3,1,1,1053.9313277080191
2,28,5,4,1,1,1338.3940201462387
2,26,5,1,2,1,367.72986918829065
2,41,5,3,1,1,1201.432527072472
2,67,4,3,1,1,1110.143094591677
2,55,5,4,1,1,1433.2513767624114
2,25,3,4,1,1,962.5872065220744
2,31,5,5,1,1,1531.567280103663
2,28,1,1,2,1,-355.7778746182089
1,27,5,5,1,1,1781.1096627896222
2,31,5,3,2,1,750.5631536729104
2,36,4,2,1,1,818.5992425878517
1,31,4,5,1,1,1612.5290508437974
1,61,1,5,2,1,754.2884336531627
1,33,5,4,1,1,1619.5555217042556
1,82,1,3,2,1,462.7992703544868
1,55,2,2,1,1,783.6789328355907
2,53,1,4,1,1,695.6906912349974
1,33,3,1,1,1,706.3877533705619
2,31,2,4,1,1,801.033065436707
2,35,1,1,1,1,84.55179249066714
2,25,1,2,1,1,232.0529918551194
2,33,3,4,1,1,990.6930899639034
1,66,2,1,1,1,639.6909689013671
1,20,4,5,1,1,1573.883461111283
1,21,2,4,1,1,1029.4960355412945
2,20,5,1,1,1,762.3874757041946
2,38,4,4,1,1,1190.8928207817858
1,52,5,2,1,1,1321.0398875451224
2,35,3,3,1,1,815.0860071576222
1,51,5,4,1,1,1682.7937594483706
1,56,5,4,1,1,1700.3599365995137
2,32,1,2,1,1,256.6456398667197
1,35,2,3,2,1,480.31075880048115
2,60,2,5,1,1,1085.5504465800755
2,37,4,2,1,1,822.1124780180803
2,42,5,2,1,1,1022.3122088359626
1,26,1,1,1,1,316.5279980254834
1,57,2,3,1,1,973.3389573627863
2,72,1,1,2,1,-201.19551568814973
1,37,1,5,2,1,669.970783327676
1,33,1,4,1,1,889.0213070372988
2,70,2,5,1,1,1120.6828008823613
2,38,1,1,1,1,95.09149878135304
1,36,5,3,1,1,1447.4616743282031
1,27,2,5,1,1,1233.2090017894047
1,50,1,1,1,1,400.8456483509701
2,72,1,2,1,1,397.1750570758643
1,42,4,5,1,1,1651.1746405763124
2,33,2,1,2,1,-155.57814380032664
1,37,1,4,1,1,903.0742487582132
2,51,2,4,1,1,871.2977740412792
1,23,5,5,1,1,1767.0567210687077
2,42,5,5,1,1,1570.2128698361776
2,27,1,5,1,1,786.9801237157918
1,35,5,4,1,1,1626.581992564713
2,22,2,1,1,1,221.51328556443428
1,33,3,1,1,1,706.3877533705619
1,23,3,3,2,1,620.7854873044768
1,31,4,5,1,1,1612.5290508437974
2,21,4,1,2,1,167.53013837040834
2,28,1,1,1,1,59.95914447906688
1,57,2,5,1,1,1338.6060646962633
2,36,3,4,1,1,1001.2327962545892
1,36,5,3,1,1,1447.4616743282031
2,28,2,5,1,1,973.1269128127595
2,26,3,2,1,1,600.8333346188263
1,52,3,3,1,1,1138.4063338783824
2,33,3,1,1,1,442.7924289636882
2,36,5,3,1,1,1183.8663499213294
1,52,3,5,1,1,1503.6734412118594
1,71,2,5,1,1,1387.7913607194637
2,40,3,1,1,1,467.38507697528854
2,35,4,1,1,1,632.4524534908846
2,53,2,5,1,1,1060.957798568475
2,32,4,1,1,1,621.9127472001989
1,23,4,2,1,1,1036.5225064017534
1,43,3,1,1,1,741.5201076728481
2,35,2,5,1,1,997.71956082436
1,23,1,1,1,1,305.9882917347975
1,35,3,4,1,1,1261.3148852312343
2,28,2,1,1,1,242.59269814580603
2,25,5,4,1,1,1327.8543138555528
1,25,5,2,2,1,810.4455118316741
1,21,1,4,1,1,846.8624818745554
2,33,2,2,1,1,442.7924289636875
1,31,2,4,2,1,648.891370746305
1,26,5,1,1,1,1047.06221269244
2,50,4,4,2,1,817.3146268472533
1,25,4,4,1,1,1408.8160845956872
2,35,3,5,1,1,1180.353114491099
2,32,4,1,1,1,621.9127472001989
1,32,2,4,1,1,1068.1416252738095
1,30,3,5,1,1,1426.3822617468295
1,41,1,3,1,1,734.4936368123892
2,28,3,1,1,1,425.2262518125452
1,23,1,3,2,1,255.51837997099847
2,25,2,3,2,1,181.58308009132116
2,30,4,1,2,1,199.14925724246586
2,32,3,3,1,1,804.5463008669363
1,35,4,3,1,1,1261.3148852312352
2,32,5,3,2,1,754.076389103139
1,28,1,1,1,1,323.55446888594054
1,25,3,2,1,1,860.9154235954715
2,43,1,1,1,1,112.65767593249609
1,22,5,4,1,1,1580.9099319717407
1,26,2,5,1,1,1229.695766359176
1,33,1,2,1,1,523.754199703822
2,20,1,4,2,1,164.01690294017737
2,26,5,5,1,1,1514.00110295252
1,25,4,5,1,1,1591.4496382624257
1,28,1,4,2,1,455.71811078888004
1,58,2,1,1,1,611.5850854595383
1,36,5,5,1,1,1812.72878166168
2,42,5,3,2,1,789.2087434054251
2,86,1,4,1,1,811.6274604325417
2,52,2,1,1,1,326.9103484712928
1,38,2,2,1,1,723.9539305217043
1,21,4,5,1,1,1577.3966965415116
2,38,2,1,1,1,277.7250524480922
1,52,2,3,1,1,955.7727802116432
2,37,5,3,1,1,1187.379585351558
1,38,2,1,1,1,541.3203768549658
1,31,2,4,1,1,1064.6283898435809
1,50,5,1,1,1,1131.3798630179267
2,21,5,4,1,1,1313.8013721346383
1,31,2,5,1,1,1247.2619435103193
1,71,5,1,1,1,1205.157807052728
2,27,4,1,1,1,604.3465700490558
1,50,2,1,1,1,583.4792020177092
2,50,5,5,1,1,1598.3187532780066
1,61,1,3,1,1,804.7583454169617
2,28,2,5,2,1,557.3898937154838
1,28,2,4,1,1,1054.088683552895
1,33,5,1,1,1,1071.6548607040404
2,37,5,3,1,1,1187.379585351558
1,32,3,5,2,1,1017.6717135100112
1,65,2,2,1,1,818.8112871378768
1,52,1,5,2,1,722.6693147811053
1,65,5,3,1,1,1549.345501804833
1,22,4,2,1,1,1033.0092709715248
1,67,1,3,1,1,825.8377579983332
2,52,5,2,1,1,1057.4445631382487
2,33,3,3,2,1,392.32251719988926
2,33,3,2,2,1,209.6889635331509
2,52,2,1,1,1,326.9103484712928
2,42,3,2,2,1,241.30808240520844
1,27,1,4,1,1,867.9418944559271
1,36,4,2,2,1,666.4575478974497
1,53,1,3,1,1,776.6524619751327
2,30,3,1,2,1,16.51570357572666
1,32,3,5,1,1,1433.4087326072868
1,20,4,2,2,1,610.2457810137919
2,25,5,2,2,1,546.8501874248004
1,23,1,4,1,1,853.8889527350126
1,31,2,3,1,1,881.9948361768423
2,65,3,2,1,1,737.8495163977423
2,28,5,1,1,1,790.4933591460236
1,41,2,2,1,1,734.49363681239
2,30,1,4,1,1,614.8862763397392
2,36,5,2,1,1,1001.2327962545909
1,36,1,4,1,1,899.5610133279846
2,35,4,2,1,1,815.086007157623
1,26,4,4,1,1,1412.3293200259159
1,35,5,5,2,1,1393.4785271341755
1,63,4,1,1,1,994.4183699441596
1,20,5,1,1,1,1025.9828001110682
1,28,1,2,1,1,506.18802255267894
1,35,4,4,1,1,1443.9484388979736
1,25,3,3,1,1,1043.5489772622097
2,21,4,5,1,1,1313.8013721346379
1,31,3,4,2,1,831.5249244130441
2,32,5,2,1,1,987.1798545336763
1,33,3,3,1,1,1071.6548607040386
1,51,2,2,1,1,769.6259911146764
1,22,2,5,1,1,1215.6428246382616
2,38,4,4,1,2,1190.8928207817858
1,30,2,3,1,1,878.4816007466137
1,56,3,5,1,1,1517.7263829327735
1,42,3,2,2,1,504.90340681208215
2,65,2,4,1,1,920.4830700644799
1,51,5,4,1,1,1682.7937594483706
2,33,3,5,1,1,1173.3266436306417
1,40,1,1,2,1,-50.023725048591814
1,40,1,1,1,1,365.7132940486839
1,32,5,3,1,1,1433.4087326072886
2,27,3,1,1,1,421.71301638231654
2,32,4,2,2,1,388.80928176966154
2,51,3,2,1,1,688.6642203745417
1,53,4,2,1,1,1141.9195693086117
1,25,4,3,1,1,1226.1825309289488
2,27,2,2,1,1,421.71301638231574
2,43,1,4,1,1,660.5583369327112
1,33,5,3,1,1,1436.9219680375172
1,50,1,3,1,1,766.1127556844468
1,37,4,3,1,1,1268.3413560916924
1,82,3,5,1,1,1609.0705041187175
2,38,5,4,1,1,1373.526374448525
2,30,4,1,1,1,614.8862763397416
1,51,1,5,1,1,1134.8930984481524
2,62,2,1,1,1,362.0427027735789
1,33,4,5,1,1,1619.5555217042547
1,28,3,2,1,1,871.4551298861572
2,38,5,1,1,1,825.6257134483097
1,40,2,3,1,1,913.6139550488998
1,26,1,4,1,1,864.4286590256985
2,36,3,1,1,1,453.33213525437407
1,25,3,2,1,1,860.9154235954715
2,52,3,2,1,1,692.1774558047704
1,33,5,4,1,1,1619.5555217042556
1,73,3,4,1,1,1394.8178315799219
2,22,1,3,1,1,404.14683923117195
1,31,5,3,1,1,1429.89549717706
2,37,4,1,1,1,639.4789243513419
1,41,3,1,1,1,734.4936368123908
2,38,5,5,1,1,1556.159928115263
1,26,4,3,1,1,1229.6957663591775
2,30,3,2,1,1,614.8862763397408
1,37,5,3,1,1,1450.9749097584317
2,31,5,2,1,1,983.6666191034477
1,65,5,2,1,1,1366.7119481380946
1,36,2,4,1,1,1082.1945669947236
1,50,4,1,1,1,948.7463093511876
1,28,2,3,1,1,871.4551298861564
2,76,4,3,1,1,1141.7622134637345
1,43,2,4,1,1,1106.787215006324
2,43,1,1,1,1,112.65767593249609
1,25,1,3,1,1,678.2818699287315
1,42,3,4,1,1,1285.9075332428347
2,35,4,4,1,1,1180.3531144910999
2,42,1,3,1,1,474.41154783574416
2,43,3,1,1,1,477.9247832659744
2,36,1,5,1,1,818.5992425878494
1,35,3,3,1,1,1078.6813315644958
2,27,1,5,1,1,786.9801237157918
2,35,3,3,1,1,815.0860071576222
2,28,4,3,1,1,973.1269128127611
1,43,2,3,1,1,924.1536613395857
1,66,4,2,1,1,1187.591629901584
1,33,5,4,1,1,1619.5555217042556
1,32,3,4,1,1,1250.7751789405484
1,55,2,2,1,1,783.6789328355907
1,41,3,4,1,1,1282.394297812606
2,70,1,4,1,1,755.4156935488838
1,36,4,5,2,1,1214.3582088976648
2,28,3,1,1,1,425.2262518125452
1,31,3,3,1,1,1064.6283898435813
2,68,4,3,1,1,1113.6563300219057
1,21,4,2,1,1,1029.4960355412961
1,32,4,5,2,1,1200.3052671767502
2,33,3,2,1,1,625.4259826304267
1,65,5,5,1,1,1914.6126091383094
1,22,2,4,1,1,1033.0092709715232
1,31,5,2,1,1,1247.2619435103215
1,43,5,2,2,1,873.6837495757893
1,26,3,4,2,1,813.9587472619012
1,37,5,2,1,1,1268.3413560916933
1,42,3,1,1,1,738.0068722426195
2,42,2,3,1,1,657.0451015024834
2,25,3,5,1,1,1145.2207601888128
2,23,3,1,1,1,407.66007466140206
2,37,5,4,1,1,1370.0131390182964
2,42,5,1,2,1,423.94163607194844
1,31,4,2,1,1,1064.6283898435822
1,40,1,5,1,1,1096.2475087156374
2,55,1,3,1,1,520.0836084287162
1,75,2,4,1,1,1219.2107487736398
2,51,5,3,1,1,1236.5648813747584
1,50,3,5,1,1,1496.6469703514022
1,27,5,5,1,1,1781.1096627896222
1,31,3,1,2,1,283.624263412829
1,51,1,2,1,1,586.9924374479372
1,30,4,1,2,1,462.7445816493396
2,36,3,2,1,1,635.9656889211125
1,35,4,4,1,1,1443.9484388979736
2,36,1,1,1,1,88.06502792089577
1,38,4,4,1,1,1454.4881451886595
2,25,4,1,1,1,597.3200991885985
2,35,2,3,2,1,216.71543439360738
2,37,2,2,1,1,456.84537068460196
1,28,4,5,1,1,1601.9893445531116
2,38,2,1,1,1,277.7250524480922
1,41,3,2,1,1,917.1271904791292
2,26,2,4,1,1,783.4668882855639
1,37,5,1,1,1,1085.707802424955
1,75,3,1,1,1,853.9436414401638
2,57,4,5,1,1,1440.2778476228677
2,33,2,3,1,1,625.4259826304258
2,37,1,5,1,1,822.112478018078
1,67,1,1,1,1,460.57065066485654
1,31,3,5,1,1,1429.8954971770581
1,62,2,4,1,1,1173.5386881806676
